1	1	1
1	2	0.897525
1	3	0.849228
1	4	0.548269
1	5	0.435089
1	6	0.739086
1	7	0.354726
1	8	0.30591
1	9	0.353468
1	10	0.898906
1	11	0.832533
1	12	0.140846
1	13	0.898367
1	14	0.848378
1	15	0.901399
1	16	0.81842
1	17	0.909401
1	18	0.0875159
1	19	0.839267
1	20	0.772085
1	21	0.762672
1	22	0.680759
1	23	0.898431
1	24	0.538809
1	25	0.608397
1	26	0.492746
1	27	0.462439
1	28	0.44884
1	29	0.616689
1	30	0.592503
1	31	0.511108
1	32	0.577279
1	33	0.853233
1	34	0.467271
1	35	0.593256
1	36	0.755169
1	37	0.890977
1	38	0.68071
1	39	0.522779
1	40	0.217564
1	41	0.705807
1	42	0.628529
1	43	0.499466
1	44	0.91314
1	45	0.732199
1	46	0.53971
1	47	0.882024
1	48	0.514354
1	49	0.502987
1	50	0.504771
1	51	0.103074
1	52	0.41619
1	53	0.879957
1	54	0.80451
1	55	0.576412
1	56	0.617671
1	57	0.690608
1	58	0.14096
1	59	0.175057
1	60	0.890733
1	61	0.496121
1	62	0.487067
1	63	0.940951
1	64	0.240114
1	65	0.604669
1	66	0.294408
1	67	0.782181
1	68	0.606035
1	69	0.414255
1	70	0.491254
1	71	0.439215
1	72	0.701731
1	73	0.563099
1	74	0.692678
1	75	0.895693
1	76	0.385566
1	77	0.667606
1	78	0.697931
1	79	0.709959
1	80	0.497613
1	81	0.636038
1	82	0.630587
1	83	0.644276
1	84	0.905572
1	85	0.719063
1	86	0.898162
1	87	0.475004
1	88	0.141867
1	89	0.897351
1	90	0.602307
1	91	0.682319
1	92	0.857179
1	93	0.707331
1	94	0.647672
1	95	0.547428
1	96	0.641594
1	97	0.407208
1	98	0.639695
1	99	0.65316
1	100	0.287928
2	1	0.897525
2	2	1
2	3	0.865973
2	4	0.510798
2	5	0.398138
2	6	0.73141
2	7	0.224249
2	8	0.226234
2	9	0.270858
2	10	0.962778
2	11	0.787162
2	12	0.0162717
2	13	0.998556
2	14	0.788037
2	15	0.977072
2	16	0.785046
2	17	0.95362
2	18	0.0257642
2	19	0.82963
2	20	0.793643
2	21	0.755733
2	22	0.551357
2	23	0.937308
2	24	0.497757
2	25	0.541445
2	26	0.375141
2	27	0.415181
2	28	0.376063
2	29	0.522283
2	30	0.507939
2	31	0.376877
2	32	0.502791
2	33	0.839794
2	34	0.42785
2	35	0.50749
2	36	0.583298
2	37	0.968951
2	38	0.596186
2	39	0.358279
2	40	0.20197
2	41	0.719996
2	42	0.57214
2	43	0.48883
2	44	0.931295
2	45	0.656768
2	46	0.514908
2	47	0.946789
2	48	0.412338
2	49	0.441747
2	50	0.45735
2	51	0.0443548
2	52	0.399104
2	53	0.914477
2	54	0.764906
2	55	0.502607
2	56	0.569858
2	57	0.666397
2	58	0.115204
2	59	0.100113
2	60	0.951507
2	61	0.395451
2	62	0.408436
2	63	0.958828
2	64	0.228601
2	65	0.506427
2	66	0.24881
2	67	0.717925
2	68	0.560183
2	69	0.360491
2	70	0.476529
2	71	0.300399
2	72	0.62626
2	73	0.511339
2	74	0.591537
2	75	0.970277
2	76	0.306462
2	77	0.620049
