0	1	2	1	2	1	0	0	1	0	0	0	10	1	0	11	2	2	2	3	2	3	2	5	0	4	71	2	4	0	2	4	0	1	1	0	0	0	2	0	0	3	3	0	0	2	5	3	0	1	16
1	5	0	0	0	0	0	0	1	1	0	132	4	1	0	0	0	0	0	0	0	0	0	0	1	1	38	0	0	0	0	0	1	1	0	0	2	0	2	0	0	0	1	1	0	0	7	0	0	0	1
2	3	2	1	1	0	0	2	1	0	3	0	3	0	4	0	2	0	3	2	0	0	0	0	0	0	11	4	0	6	1	1	3	1	0	0	1	0	0	1	1	2	0	1	0	0	5	2	1	0	1
3	6	1	7	1	5	4	0	1	3	4	0	2	11	1	4	1	4	8	0	4	30	0	1	3	8	30	0	4	0	0	3	0	4	1	3	1	6	9	1	6	2	7	1	1	2	2	4	2	2	2
4	1	1	3	3	1	0	1	1	0	1	1	1	0	2	1	2	3	0	36	3	0	0	3	0	0	0	1	0	0	0	0	0	2	3	1	4	0	1	0	0	1	3	5	2	0	12	1	0	0	5
5	1	2	1	2	1	2	2	0	0	1	4	3	4	2	0	3	2	0	0	0	0	4	11	4	1	12	0	1	1	5	3	2	2	2	2	0	0	4	0	2	1	5	0	2	2	0	2	1	0	2
6	1	0	0	4	0	4	0	3	0	4	1	1	0	0	1	1	1	0	1	0	2	0	3	3	1	0	0	0	0	3	0	0	1	2	0	4	0	1	1	4	0	1	0	0	0	0	1	0	3	0
7	0	0	0	2	2	0	5	0	2	2	0	0	1	1	0	0	1	1	0	2	0	1	0	0	0	2	0	1	2	0	0	3	2	1	0	0	0	4	1	0	4	6	0	3	2	2	0	3	1	0
8	2	1	2	0	1	1	0	0	3	0	0	2	0	0	0	1	1	0	1	1	0	1	0	5	1	2	1	0	1	3	1	3	0	0	1	1	3	0	1	0	2	0	1	0	0	0	0	0	1	1
9	0	1	0	1	1	0	0	3	1	5	0	1	6	2	2	0	4	0	10	0	1	1	0	0	0	108	1	0	1	0	2	0	2	0	1	2	5	2	0	1	3	0	0	5	0	0	0	1	10	1
10	3	3	1	0	2	3	0	1	5	3	0	0	0	1	5	2	7	0	0	2	2	0	0	3	5	24	4	1	2	1	0	0	1	1	8	5	8	2	3	1	30	0	12	1	0	5	0	1	1	9
11	0	0	1	2	0	1	2	3	0	0	0	0	0	0	0	3	1	0	0	0	0	0	4	1	1	0	0	3	0	1	1	2	1	1	0	0	2	0	1	1	0	0	5	0	0	1	0	0	2	0
